StudentID,Age,StudyHoursPerWeek,AttendanceRate,AssignmentCompletionRate,PreviousGPA,TestAverage,ClassParticipation,HomeworkHoursPerWeek,SleepHoursPerDay,ScreenTimeHoursPerDay,ParentalSupport,MotivationLevel,StressLevel,Tutoring,ExtracurricularActivities,InternetAccess,GPA
STU077050,19,17.6,73.3,100.0,2.84,87.0,72.8,13.3,5.7,3.7,5,9,3,0,1,0,3.14
STU077051,20,17.0,83.7,78.2,2.99,72.4,68.7,9.4,7.7,5.0,1,9,3,0,1,0,2.59
STU077052,17,14.0,85.0,70.0,3.39,73.7,79.7,2.9,6.9,5.5,2,5,4,1,1,0,2.51
STU077053,19,9.8,73.1,94.0,2.75,77.3,77.6,11.1,8.7,2.0,3,9,5,1,0,1,2.41
STU077054,18,21.8,72.6,99.3,2.41,41.5,71.1,2.8,7.5,3.4,5,1,5,0,0,1,1.96
STU077055,22,16.4,68.7,69.3,3.72,57.5,32.1,2.0,5.6,3.0,1,5,4,0,1,1,1.86
STU077056,20,11.4,71.4,93.0,2.22,78.6,51.9,8.6,6.6,4.5,3,10,1,0,1,1,1.99
STU077057,15,12.6,95.4,81.7,2.71,78.3,83.8,5.9,7.7,4.5,3,1,10,0,0,1,2.54
STU077058,19,5.8,92.6,92.3,2.8,56.1,70.6,6.6,7.9,3.8,5,10,4,0,1,1,2.17
STU077059,17,22.9,92.4,88.3,2.44,81.5,83.5,8.3,7.9,6.9,2,5,3,1,0,1,2.91
STU077060,17,12.8,79.6,76.3,2.31,69.2,90.5,3.1,7.1,3.1,2,10,2,0,0,1,2.33
STU077061,17,2.0,94.0,83.7,2.83,77.1,68.8,4.8,6.7,6.5,2,9,2,0,1,1,2.33
STU077062,16,17.8,100.0,80.0,2.86,67.4,54.0,3.6,8.6,3.3,2,1,4,0,1,1,2.5
STU077063,18,7.5,86.5,80.2,3.01,60.8,93.9,6.4,8.3,3.7,2,8,5,0,1,0,2.13
STU077064,16,10.7,83.9,85.4,2.69,75.8,66.3,8.3,9.1,2.9,2,2,8,1,1,0,2.32
STU077065,20,4.7,74.5,86.8,3.38,85.9,80.7,7.6,8.4,5.9,2,10,8,1,1,1,3.0
STU077066,16,4.1,86.7,71.4,3.37,83.6,86.3,11.7,7.1,3.7,5,8,3,0,0,1,2.59
STU077067,15,15.2,77.7,67.5,2.91,62.0,76.9,2.7,8.2,1.8,1,1,8,0,0,0,1.82
STU077068,17,10.4,82.7,74.4,3.09,70.7,68.2,3.2,8.0,4.6,5,3,1,0,1,1,2.24
STU077069,22,14.9,86.5,81.5,2.25,76.0,81.1,5.8,5.7,6.8,2,1,5,0,1,1,1.95
STU077070,22,15.1,76.5,84.4,3.05,72.0,51.3,4.0,8.3,3.0,3,9,2,0,0,1,2.41
STU077071,22,8.2,86.8,87.6,3.29,80.9,94.4,7.9,6.5,5.2,2,4,10,0,0,1,2.29
STU077072,15,10.6,73.1,100.0,2.4,59.9,80.5,9.1,6.7,5.3,4,3,10,1,1,1,2.43
STU077073,19,8.8,71.7,77.8,2.8,48.8,58.4,8.2,5.4,6.8,3,8,7,1,1,1,1.06
STU077074,19,8.7,72.3,86.6,3.15,92.7,66.5,5.0,7.7,3.6,5,5,10,1,1,1,2.2
STU077075,18,17.7,85.2,85.1,2.48,74.3,75.9,7.7,7.6,6.3,4,1,7,0,1,1,1.94
STU077076,17,17.6,70.0,83.5,2.36,80.9,73.5,10.4,7.0,4.4,2,8,9,1,1,1,1.73
STU077077,17,10.1,87.4,68.8,2.1,72.4,83.2,5.1,6.7,3.8,1,2,9,1,1,1,1.8
STU077078,15,2.0,82.2,65.6,2.19,61.6,63.8,4.8,8.2,4.3,3,8,1,0,1,1,1.72
STU077079,15,17.8,85.1,79.4,2.81,51.3,83.2,5.9,5.2,5.9,1,7,10,0,1,0,2.1
STU077080,15,11.5,75.4,57.0,1.89,94.0,79.5,13.1,7.2,4.8,1,2,7,0,1,1,1.38
STU077081,20,14.6,68.8,72.1,2.7,54.5,84.4,12.5,7.2,6.8,3,10,1,1,1,1,1.94
STU077082,22,12.5,97.3,71.4,2.8,49.9,49.3,2.7,7.8,5.5,4,8,2,0,0,1,1.96
STU077083,22,12.1,96.9,77.5,3.36,68.3,66.3,9.5,6.3,3.2,5,1,7,0,0,1,2.32
STU077084,17,12.9,84.7,88.3,2.55,51.5,100.0,3.3,7.5,3.9,5,10,10,0,0,1,2.11
STU077085,21,13.0,84.7,75.1,3.15,80.3,65.9,9.6,6.7,4.2,2,7,2,1,1,1,2.41
STU077086,18,14.5,82.7,79.6,3.26,38.1,72.1,8.6,6.4,4.8,3,3,3,0,0,1,2.1
STU077087,15,16.5,95.2,99.7,2.68,74.9,89.1,6.0,8.0,2.7,2,4,2,1,1,1,2.62
STU077088,22,7.4,81.3,85.0,2.6,86.6,76.3,8.6,8.8,1.1,4,8,5,0,0,1,2.52
STU077089,19,8.3,95.7,80.6,2.56,26.4,70.5,5.4,6.8,1.2,5,10,9,0,1,1,1.69
STU077090,17,14.8,84.7,68.2,3.5,59.0,64.8,9.1,6.8,4.6,3,3,6,0,0,1,2.15
STU077091,17,17.0,88.6,60.1,2.52,76.7,84.4,4.7,5.5,5.7,1,4,1,0,1,1,2.08
STU077092,18,11.7,88.0,96.8,1.48,63.5,100.0,5.4,7.1,1.4,5,7,1,0,0,1,1.82
STU077093,17,13.4,84.6,93.5,2.84,41.6,64.2,11.2,7.8,1.0,5,5,2,0,0,1,2.41
STU077094,21,25.2,84.5,75.8,2.21,73.8,66.2,2.1,8.0,1.0,2,5,5,1,0,0,2.06
STU077095,18,12.4,91.1,91.0,3.63,63.9,59.7,4.7,8.0,7.5,5,10,10,0,1,0,2.63
STU077096,15,19.0,84.6,92.3,2.75,76.8,82.7,8.6,7.1,5.5,5,9,5,0,0,1,2.83
STU077097,19,24.3,91.9,76.1,2.91,61.7,73.0,8.6,7.4,3.6,4,3,6,0,0,1,2.5
STU077098,17,8.8,97.6,82.3,3.08,74.2,61.4,7.0,6.5,3.8,4,1,9,0,1,1,2.32
STU077099,22,14.0,89.6,82.8,3.92,82.3,100.0,2.5,7.3,2.2,4,3,8,0,1,0,2.95
STU077100,19,19.5,87.6,66.4,2.36,74.9,72.2,9.1,5.2,3.7,3,7,1,0,1,0,2.42
STU077101,16,29.3,98.4,84.9,2.94,78.5,70.1,8.2,7.2,6.7,4,6,9,0,1,1,2.77
STU077102,20,15.5,71.6,88.2,2.02,100.0,81.4,7.1,6.1,4.4,1,9,9,0,1,1,1.99
STU077103,15,11.2,81.7,82.5,3.11,75.8,81.5,10.0,7.4,4.6,3,6,6,0,1,1,2.43
STU077104,16,13.2,81.6,91.0,2.27,91.3,89.4,6.1,7.2,4.4,3,1,6,0,1,0,2.05
STU077105,15,6.4,87.2,86.0,2.32,56.4,98.1,9.4,7.6,2.7,1,8,9,1,1,1,1.6
STU077106,16,16.4,70.0,96.0,2.03,67.9,72.3,13.7,8.0,3.6,3,10,7,0,0,1,1.7
STU077107,20,21.1,83.9,83.5,3.64,76.1,86.0,9.5,6.8,6.8,4,6,4,0,1,1,2.44
STU077108,17,11.3,71.7,77.6,2.18,77.8,46.4,1.7,8.4,4.1,5,5,6,0,1,1,2.02
STU077109,20,4.6,75.5,94.5,2.82,67.3,50.3,8.6,6.4,2.9,3,5,8,1,1,1,2.11
STU077110,17,21.4,98.5,86.6,3.49,81.2,60.5,8.2,7.0,2.2,3,2,2,0,0,1,3.15
STU077111,22,16.0,68.4,73.4,3.43,63.8,85.9,4.3,5.7,3.0,5,1,8,1,1,1,2.25
STU077112,20,5.1,95.5,79.3,3.27,59.8,72.5,4.6,7.1,2.8,5,10,6,0,0,1,2.97
STU077113,17,21.9,88.9,83.5,2.34,58.7,82.0,6.6,7.6,4.3,5,7,3,1,0,1,2.64
STU077114,16,16.6,98.2,85.6,2.91,60.0,64.8,12.1,6.7,4.1,3,9,10,0,1,1,2.31
STU077115,22,21.7,100.0,94.1,2.03,90.7,88.6,6.6,6.1,3.5,1,1,8,0,0,1,1.96
STU077116,22,15.1,93.6,98.2,1.22,50.9,70.1,6.2,7.9,2.2,3,5,7,0,1,1,1.87
STU077117,20,22.4,79.4,71.5,1.77,80.2,86.1,10.2,7.8,4.8,5,4,9,1,0,1,1.97
STU077118,16,19.1,77.5,85.1,3.16,74.6,81.7,7.7,8.2,4.5,3,5,9,1,1,1,2.48
STU077119,21,8.3,90.2,100.0,3.04,53.1,59.3,10.5,6.8,3.6,1,10,4,0,1,1,2.16
STU077120,21,17.4,87.2,75.2,2.61,40.9,64.0,4.3,5.6,2.5,3,3,7,0,0,1,1.98
STU077121,20,12.9,77.4,78.8,2.4,70.9,66.3,2.6,6.6,4.2,4,4,9,0,1,1,2.04
STU077122,20,22.1,94.1,83.7,2.48,96.6,86.2,5.1,5.7,4.4,3,3,3,0,1,1,2.63
STU077123,16,16.1,84.5,87.9,3.06,71.4,100.0,4.0,7.4,6.5,1,5,1,1,0,1,2.34
STU077124,16,15.4,97.3,92.3,2.8,77.2,71.7,7.1,6.6,1.0,3,2,6,0,1,1,2.41
STU077125,20,7.0,84.7,77.0,2.75,80.7,93.6,14.9,6.0,2.0,1,9,10,0,0,1,2.62
STU077126,15,5.2,85.8,89.5,3.43,97.7,100.0,10.9,7.1,2.3,4,4,9,0,0,1,2.94
STU077127,20,2.0,75.1,68.8,2.12,68.1,64.5,2.6,8.6,4.3,3,3,7,0,0,1,1.45
STU077128,18,17.8,93.5,88.7,3.59,84.2,75.9,1.9,7.2,1.5,3,9,1,1,0,1,2.98
STU077129,20,15.8,75.1,100.0,2.58,85.7,83.6,6.3,6.1,4.2,5,2,7,0,1,1,2.38
STU077130,15,10.4,100.0,68.0,3.91,58.4,88.7,9.9,6.4,3.8,1,5,3,1,0,1,2.9
STU077131,21,5.2,80.0,91.2,2.87,70.2,76.5,4.9,5.8,8.7,4,10,2,1,0,1,2.29
STU077132,22,10.9,87.2,87.5,1.87,84.4,74.8,7.4,9.0,1.2,4,8,3,0,1,1,1.96
STU077133,19,10.8,96.2,91.9,3.62,59.3,77.8,5.9,6.0,6.2,2,1,8,0,0,1,2.42
STU077134,17,15.0,81.4,87.7,2.71,70.7,87.1,7.8,6.3,2.9,5,5,3,0,0,1,2.41
STU077135,17,10.2,83.7,74.3,2.94,83.0,80.1,10.0,5.3,4.3,3,6,4,0,1,1,2.3
STU077136,21,8.5,82.8,74.5,2.49,82.3,58.9,0.3,6.7,2.6,4,5,9,0,0,1,1.98
STU077137,15,18.5,82.1,78.0,2.45,66.9,72.5,13.0,8.1,4.3,1,8,6,0,0,1,2.71
STU077138,18,12.6,76.3,74.7,3.15,100.0,71.4,4.1,5.8,1.7,3,8,2,1,1,1,2.51
STU077139,22,14.3,87.9,80.2,2.97,64.2,43.2,6.9,6.4,3.9,1,5,1,0,1,1,2.23
STU077140,17,21.7,76.6,81.1,1.87,65.6,71.4,5.9,7.7,3.4,1,6,6,0,1,1,1.9
STU077141,22,2.0,73.3,72.8,2.78,59.6,74.4,7.1,8.8,2.5,5,2,4,0,0,1,1.45
STU077142,21,15.6,75.7,60.3,2.72,45.4,69.7,5.7,7.7,4.3,2,7,8,0,1,1,1.67
STU077143,21,18.5,74.8,85.2,3.38,67.3,74.9,7.4,6.6,6.0,3,8,4,0,1,1,2.8
STU077144,18,14.4,78.9,81.2,2.85,76.0,68.8,9.2,6.5,1.8,2,3,2,0,0,1,2.22
STU077145,18,17.9,77.2,74.1,2.83,75.4,67.6,9.8,7.1,4.8,3,5,4,1,0,1,2.51
STU077146,22,22.6,99.6,99.8,3.1,77.5,66.1,7.6,7.5,2.7,2,1,10,1,0,0,3.04
STU077147,21,14.7,85.9,85.5,2.43,43.4,59.5,1.8,6.5,6.1,1,10,2,0,1,1,1.74
STU077148,21,14.5,71.2,80.8,2.29,69.4,72.2,10.3,7.3,4.3,2,2,4,0,1,1,1.64
STU077149,20,22.9,81.1,75.1,2.67,74.3,100.0,7.7,6.3,5.3,1,2,8,1,0,1,2.15
STU077150,18,2.0,78.6,65.1,2.7,53.8,76.0,4.2,5.5,2.2,4,9,10,1,0,1,1.79
STU077151,22,4.5,78.4,84.0,3.62,69.0,78.9,8.2,5.9,3.1,2,3,4,0,0,1,2.23
STU077152,15,16.1,83.0,53.3,2.53,91.0,57.0,6.3,7.3,7.8,4,8,9,0,1,1,2.1
STU077153,19,24.7,98.6,68.2,2.53,96.0,68.6,6.7,8.7,5.0,2,3,5,1,1,0,2.23
STU077154,22,12.7,84.2,82.9,2.5,72.9,100.0,7.7,7.4,7.8,1,10,6,1,1,1,2.28
STU077155,16,8.0,93.6,90.9,2.79,54.5,84.2,6.9,6.9,4.9,5,5,10,1,1,0,2.14
STU077156,21,17.7,84.9,80.2,2.04,79.9,78.3,13.5,7.2,1.2,5,2,9,1,0,1,1.99
STU077157,19,16.1,91.3,78.4,3.38,58.1,81.5,10.5,6.7,2.0,4,3,4,0,1,1,2.59
STU077158,15,14.7,87.5,84.5,2.75,80.5,76.0,3.8,6.9,1.6,5,7,6,1,0,1,2.63
STU077159,21,13.1,78.9,71.7,3.2,58.0,54.2,11.2,8.2,4.4,2,1,3,0,0,1,1.96
STU077160,20,13.7,85.0,100.0,2.9,77.1,64.3,10.0,6.8,6.8,4,6,10,0,1,0,2.19
STU077161,18,16.6,86.7,86.9,2.49,77.9,62.2,7.1,7.0,5.4,2,4,7,0,1,0,2.19
STU077162,18,18.0,82.5,98.7,2.44,67.6,73.9,3.9,8.3,2.4,2,10,5,0,1,1,2.6
STU077163,20,12.7,83.3,91.3,2.78,66.6,39.1,6.7,6.6,4.9,4,8,4,1,0,1,2.18
STU077164,21,13.2,92.1,85.7,3.09,58.8,63.7,0.0,8.4,1.9,5,5,2,1,1,0,2.56
STU077165,17,23.8,92.7,77.7,3.21,90.4,87.4,6.7,6.8,3.5,1,10,1,0,1,1,3.08
STU077166,20,15.8,87.0,97.2,3.21,100.0,79.5,6.3,7.0,4.1,4,8,5,1,1,1,3.11
STU077167,20,11.3,84.4,78.4,3.49,65.2,85.4,7.1,6.9,3.1,5,7,7,0,1,1,2.71
STU077168,15,5.7,97.4,87.4,2.93,91.2,79.1,4.1,4.2,6.1,3,10,4,0,1,1,2.32
STU077169,19,8.1,79.1,81.2,2.08,81.4,66.3,3.0,7.3,3.4,4,4,7,0,0,1,1.92
STU077170,22,6.9,80.6,68.1,1.73,75.4,55.7,6.7,7.3,3.4,4,2,2,1,1,1,1.54
STU077171,19,14.1,81.3,100.0,2.81,70.0,58.4,4.2,7.8,6.6,1,2,8,1,1,1,1.87
STU077172,15,3.0,84.0,76.1,2.68,95.2,65.7,8.7,7.6,6.0,4,7,3,1,1,1,2.54
STU077173,22,11.0,95.2,74.3,2.82,61.2,83.8,9.7,8.1,4.3,2,2,8,0,1,0,2.35
STU077174,15,5.3,98.6,59.8,2.57,71.3,53.5,1.1,8.1,3.0,3,2,2,0,0,1,1.97
STU077175,20,18.8,94.3,82.0,2.59,87.2,84.4,13.8,7.7,6.6,3,5,10,1,1,1,2.63
STU077176,19,7.1,84.9,66.1,2.73,83.0,49.2,7.2,6.2,5.4,1,4,6,1,1,1,1.76
STU077177,21,14.6,93.5,94.9,3.21,50.8,69.5,13.7,6.7,7.9,2,8,5,0,0,1,2.71
STU077178,21,14.7,76.2,81.4,2.75,76.3,82.7,9.6,5.5,4.0,4,9,4,0,0,1,2.51
STU077179,17,9.1,92.8,71.9,3.0,74.3,73.5,11.1,6.5,2.4,4,8,4,1,1,1,2.65
STU077180,18,9.7,88.5,91.4,2.04,91.9,69.3,7.2,6.6,6.0,2,9,6,0,1,1,1.93
STU077181,22,3.9,74.5,88.6,3.02,69.8,57.3,4.1,6.5,3.4,5,4,4,0,0,1,2.3
STU077182,22,7.9,94.9,86.1,1.66,81.9,75.3,6.4,7.5,4.5,3,6,3,0,1,1,2.15
STU077183,20,5.5,90.6,86.5,2.78,60.7,83.4,8.6,7.3,5.7,5,3,5,0,1,1,2.2
STU077184,21,14.9,78.6,96.0,3.27,68.4,59.3,6.2,8.4,6.5,1,1,9,0,0,1,2.26
STU077185,18,12.0,75.8,86.7,2.14,80.4,80.2,3.1,5.7,3.3,3,3,8,0,1,1,1.9
STU077186,18,17.4,83.4,75.6,2.66,65.7,100.0,13.4,7.1,4.9,3,2,10,0,1,0,2.4
STU077187,18,14.1,87.4,80.1,2.8,47.1,90.3,2.8,5.8,4.2,5,2,9,0,0,1,1.97
STU077188,17,11.4,97.7,68.6,2.92,64.4,69.5,8.5,6.7,4.6,4,5,8,0,0,1,2.21
STU077189,16,2.0,81.8,69.1,3.63,68.2,38.9,7.8,6.6,4.0,2,4,7,0,1,1,2.02
STU077190,15,4.8,80.5,97.0,3.0,80.9,61.7,7.5,8.7,2.3,4,3,10,0,1,1,2.29
STU077191,16,10.9,84.8,96.0,3.51,67.7,63.5,6.8,5.3,5.6,2,9,8,1,1,1,2.73
STU077192,18,14.5,85.9,88.1,2.84,99.9,58.8,12.6,9.0,2.4,1,2,8,0,0,1,2.27
STU077193,21,15.8,78.3,82.9,3.07,95.6,96.6,6.0,7.5,2.9,4,8,3,0,1,1,2.63
STU077194,19,9.7,76.5,86.7,1.8,81.2,58.4,6.9,6.1,5.6,4,5,2,0,1,1,1.55
STU077195,19,24.2,78.5,81.6,2.03,51.5,81.3,6.2,7.1,3.4,4,2,10,0,0,1,1.17
STU077196,16,17.2,82.3,90.8,2.25,89.3,77.9,9.3,6.5,2.4,5,7,4,0,1,1,2.77
STU077197,16,4.5,91.1,74.5,2.08,54.7,94.3,10.9,5.0,5.0,3,2,5,0,1,1,1.71
STU077198,16,8.8,85.8,82.7,2.16,77.0,60.0,5.9,7.8,1.7,5,1,5,1,0,1,2.13
STU077199,15,5.8,90.0,95.2,2.59,66.6,59.8,12.1,7.2,8.8,5,4,4,0,1,1,2.1
STU077200,20,20.6,74.6,88.0,2.63,84.5,84.2,17.6,8.1,3.1,2,1,1,0,0,1,2.2
STU077201,15,4.9,89.0,90.5,2.63,75.4,57.6,6.5,7.9,6.1,1,6,8,0,0,0,2.41
STU077202,22,12.4,88.3,89.3,3.2,83.1,68.5,6.0,6.4,3.4,4,5,2,1,0,1,2.49
STU077203,17,11.4,96.7,85.1,2.73,62.3,75.5,9.1,6.6,2.6,1,1,8,0,0,1,1.9
STU077204,19,10.1,82.5,79.4,2.32,79.1,53.4,3.7,7.0,3.3,3,1,6,1,0,1,2.03
STU077205,20,17.6,88.5,72.5,1.8,72.0,93.9,9.1,7.4,3.3,4,8,1,1,1,1,2.13
STU077206,21,19.5,92.6,96.7,2.9,55.7,71.3,5.7,6.4,2.9,1,8,1,1,0,1,2.43
STU077207,19,18.0,85.8,66.3,3.94,46.0,39.8,5.9,6.9,1.6,3,9,2,0,0,1,2.56
STU077208,16,14.6,87.2,70.5,3.46,54.9,53.4,10.8,6.6,1.6,3,4,2,0,1,1,2.16
STU077209,16,8.7,81.9,92.1,2.95,81.6,69.2,7.0,6.8,5.4,2,1,8,1,0,1,2.27
STU077210,19,12.6,85.0,89.5,3.11,83.7,65.4,11.3,5.9,2.1,2,2,6,0,0,1,2.59
STU077211,18,8.5,80.4,72.8,2.78,91.1,84.6,5.1,7.2,3.2,2,5,7,0,1,1,2.13
STU077212,21,15.7,75.5,97.1,2.72,80.8,90.5,12.7,6.4,3.2,5,4,9,1,0,1,2.13
STU077213,22,19.8,100.0,89.2,2.43,60.8,100.0,6.3,7.3,3.6,4,1,6,1,1,1,2.71
STU077214,15,10.4,87.4,90.4,2.54,70.3,69.8,5.4,6.2,2.4,2,5,6,1,0,1,2.38
STU077215,16,15.8,84.3,71.6,2.4,71.7,74.5,9.8,6.6,6.7,3,10,2,0,0,1,2.28
STU077216,15,16.2,79.4,72.6,2.42,54.0,80.6,7.5,7.7,7.2,5,10,7,0,1,1,1.79
STU077217,16,8.9,81.8,91.8,2.29,80.2,50.2,10.0,4.9,2.9,3,6,6,0,0,1,1.98
STU077218,15,20.8,92.1,84.5,3.4,37.9,78.7,3.8,5.4,4.6,2,8,2,0,0,1,2.36
STU077219,18,17.6,75.3,97.2,3.09,84.7,64.7,6.2,6.2,3.5,4,4,4,0,0,1,2.88
STU077220,20,12.3,80.8,100.0,2.73,70.8,69.1,9.4,6.0,4.5,3,2,9,1,1,1,2.15
STU077221,20,13.8,73.9,64.0,2.09,81.1,63.1,4.1,6.6,2.2,3,1,9,0,0,0,1.71
STU077222,21,6.0,81.1,69.0,3.58,64.7,63.0,5.0,6.6,3.2,1,2,8,0,1,1,2.14
STU077223,15,22.7,92.3,83.7,2.77,66.5,86.5,9.1,7.7,5.4,1,7,8,1,0,1,2.24
STU077224,15,18.3,66.3,94.1,2.84,48.4,80.1,4.0,7.7,5.0,1,9,7,0,0,1,2.04
STU077225,15,25.5,89.2,87.9,2.0,55.7,61.4,9.7,6.2,5.4,1,6,8,1,1,1,1.76
STU077226,15,15.3,100.0,61.8,3.55,67.8,90.9,0.0,6.7,4.9,5,3,9,0,0,1,2.69
STU077227,19,20.5,83.2,65.4,2.66,62.1,79.2,7.8,7.0,3.1,5,1,2,1,0,1,1.93
STU077228,15,2.7,89.1,86.8,2.97,77.8,86.4,4.9,6.9,3.0,1,2,9,0,1,1,3.02
STU077229,18,9.4,88.7,98.0,3.41,69.6,74.5,4.5,6.0,4.7,2,1,2,0,0,1,2.65
STU077230,18,12.3,90.3,76.9,3.59,51.1,66.4,4.8,6.4,1.0,4,3,6,1,0,1,2.89
STU077231,21,11.1,78.2,70.5,3.3,81.1,75.4,8.2,6.8,7.7,2,5,2,0,0,1,2.44
STU077232,22,21.6,89.9,88.8,2.29,87.0,64.5,5.4,6.5,4.0,5,10,2,0,0,1,2.53
STU077233,16,12.5,85.2,84.9,2.17,63.5,64.7,7.3,5.2,6.0,4,5,10,1,0,1,2.34
STU077234,18,18.3,100.0,92.2,2.7,67.9,74.3,4.7,6.3,4.0,1,2,3,0,1,1,2.33
STU077235,20,13.9,82.2,84.6,2.51,61.0,69.5,12.2,6.8,4.3,4,6,7,0,0,1,2.03
STU077236,16,22.9,74.9,83.1,3.39,52.7,69.8,3.7,6.2,3.5,3,7,2,1,1,1,2.67
STU077237,22,15.8,96.3,59.7,2.1,68.7,75.7,5.4,7.8,2.3,5,5,4,1,1,1,2.05
STU077238,18,19.9,86.1,99.4,2.53,75.4,89.1,9.7,7.5,7.0,4,6,7,0,1,1,2.31
STU077239,18,12.6,72.8,87.2,2.54,86.8,76.3,7.3,7.4,2.8,4,5,2,0,0,1,2.0
STU077240,21,13.8,64.2,92.7,1.97,73.1,53.1,12.5,6.1,3.7,3,2,5,1,0,1,1.29
STU077241,16,2.3,71.1,70.5,3.51,82.2,69.9,4.7,8.1,6.2,2,5,10,1,1,1,2.24
STU077242,15,2.0,93.9,85.4,1.97,47.2,72.5,5.1,8.6,3.6,4,7,7,0,0,0,1.54
STU077243,15,18.7,87.0,65.1,2.51,58.1,73.3,4.6,5.8,1.8,2,7,6,0,1,1,2.09
STU077244,17,27.0,83.8,84.8,2.66,62.6,65.1,5.5,8.4,6.8,5,2,2,1,1,1,2.4
STU077245,16,10.4,79.3,89.2,2.15,81.5,81.4,11.3,6.6,7.1,2,1,3,0,1,1,2.07
STU077246,18,15.3,85.4,78.5,2.72,78.0,80.4,10.5,4.5,4.5,4,5,1,1,1,1,2.29
STU077247,19,6.8,76.2,78.1,2.14,61.4,65.4,9.3,8.4,6.5,3,4,9,0,0,1,1.55
STU077248,16,16.0,75.8,70.0,3.02,70.3,72.9,6.8,7.0,3.9,1,9,7,0,1,1,2.27
STU077249,16,14.4,92.6,77.2,2.6,77.4,80.4,8.7,6.3,2.0,5,6,8,1,1,1,2.52
STU077250,19,15.2,89.3,62.0,1.9,75.7,91.8,8.4,8.0,2.2,3,5,2,0,0,1,1.76
STU077251,15,2.0,81.7,100.0,2.11,80.0,89.4,11.2,6.2,2.6,2,7,8,0,0,1,2.2
STU077252,17,17.2,77.9,100.0,3.07,96.5,59.8,2.2,5.6,4.1,2,10,8,1,0,1,2.92
STU077253,16,22.9,90.8,85.4,2.5,80.5,86.8,9.4,7.3,4.2,2,1,3,0,1,1,2.03
STU077254,15,2.0,97.0,98.5,2.86,58.2,73.7,6.6,8.9,4.8,4,1,10,1,1,1,2.2
STU077255,15,3.1,70.5,89.6,3.33,63.6,73.5,8.8,5.1,4.9,3,1,3,1,0,0,2.18
STU077256,22,2.8,86.0,75.2,2.06,77.0,96.8,0.8,6.7,1.6,2,1,1,0,0,1,1.72
STU077257,15,5.9,94.5,77.7,2.31,77.7,84.6,6.3,7.1,1.0,1,2,2,0,0,1,2.65
STU077258,20,10.2,98.3,70.7,3.41,71.0,54.2,6.6,8.1,2.7,4,1,5,0,0,1,2.86
STU077259,21,8.7,82.7,89.0,2.89,92.0,52.2,14.3,7.8,1.4,5,2,8,0,1,1,2.57
STU077260,15,12.5,90.2,78.0,3.64,63.7,65.9,8.3,6.1,5.2,4,7,1,0,1,1,2.39
STU077261,16,9.4,85.8,92.9,2.91,84.1,82.6,8.9,6.4,6.4,4,5,3,0,1,1,2.78
STU077262,17,6.9,85.9,82.4,2.67,86.9,67.8,9.9,9.0,2.5,5,8,8,1,1,1,2.69
STU077263,17,28.8,82.2,84.9,2.23,84.7,83.7,8.7,6.9,5.1,4,10,7,0,1,1,2.45
STU077264,18,9.4,70.6,83.5,2.92,83.0,74.8,9.1,10.0,5.7,3,1,2,0,0,1,1.87
STU077265,16,15.7,76.2,88.0,2.82,61.3,59.2,8.3,8.4,3.3,1,1,10,0,1,1,2.0
STU077266,16,22.3,94.7,76.3,2.62,55.9,53.1,5.3,6.7,1.3,4,10,5,0,1,1,2.26
STU077267,21,23.9,82.5,95.1,2.74,58.0,88.7,9.5,6.2,4.3,1,7,10,0,1,1,1.89
STU077268,19,7.8,85.1,93.1,2.82,46.3,73.2,11.8,5.7,1.6,1,10,1,0,0,1,2.65
STU077269,19,10.1,89.6,91.6,2.64,76.2,62.2,8.5,8.4,4.7,1,9,6,0,0,1,2.72
STU077270,21,2.2,92.9,57.6,2.45,51.8,70.4,9.3,8.6,3.2,5,8,6,0,0,1,1.93
STU077271,18,13.6,95.3,70.4,3.36,67.2,79.0,5.3,8.6,4.2,1,3,6,0,1,1,2.13
STU077272,18,15.7,67.1,100.0,2.9,81.1,63.1,7.4,7.6,4.0,4,8,2,1,0,1,2.68
STU077273,15,20.8,87.8,84.1,2.25,62.5,70.0,9.8,10.0,1.0,3,5,1,0,1,1,1.74
STU077274,21,15.7,85.0,73.1,2.84,53.0,81.9,7.5,7.0,5.3,4,1,4,1,1,1,1.87
STU077275,17,17.9,82.6,75.6,2.87,82.1,76.4,4.2,6.4,3.1,1,7,2,0,1,1,2.7
STU077276,22,12.8,91.2,85.6,1.88,63.9,66.3,9.7,7.8,1.2,1,8,6,0,0,1,1.41
STU077277,16,9.0,91.2,97.1,2.82,64.9,71.0,10.0,8.0,4.6,4,10,10,0,1,1,1.93
STU077278,22,23.4,79.9,60.2,1.95,86.1,59.7,8.2,6.7,4.1,1,10,4,1,0,1,1.83
STU077279,20,18.7,87.7,55.0,2.31,81.9,68.6,11.2,5.8,3.7,4,9,4,0,1,1,2.34
STU077280,16,19.2,100.0,67.4,2.86,79.8,80.4,6.7,6.6,5.8,3,9,3,0,1,0,2.43
STU077281,19,4.3,87.5,71.2,2.94,64.2,69.4,5.6,8.0,4.5,3,8,1,0,1,1,2.36
STU077282,19,15.1,92.5,82.8,1.87,69.1,57.9,4.0,6.9,3.0,4,2,8,1,0,1,2.06
STU077283,17,10.4,87.9,70.5,3.25,94.7,80.8,9.6,6.7,3.3,5,8,9,1,0,1,2.85
